id,text,expert label
979_1,I need a way to submit bugs to the engineering team and have them triaged + responded to.,1
980_8,"Build instagram, oovoo and yahoo messenger for wp 7.8",1
980_10,It would be great if there is one more layer for apps showing quick status.,1
981_1,Clue: have a folder for downloading and copying apps like the ringtones folder for ringtones.,1
981_2,"Allow integrated search in the search option, i.e.,ability to search the files and apps in the phone memory itself.",1
986_2,"Add them, please, to API.",1
988_4,"Add Twitter datasource, then add user names to feed it through.",1
989_2,Please make kids corner as a another account.,1
989_5,Atleast remove password for kidscorner or make another password for kidscorner.,1
989_6,Allow debit cards as a payment instrument for registration and renewals,1
989_7,"Better support for Commands for all controls, allowing to bind a Command in the ViewModel to any event from a supported control in XAML, without having to use third party tools such as MVVM Light.",1
991_1,"Please using Nokia Map API, Nokia Music Api and Nokia imaging SDK.",1
992_2,I would also be nice to be able to retain some kind of unique key the app could store or some other way the app can have a way to query 'to-do' items that the app created.,1
995_2,Fix Altitude Bug in GeoCoordinateWatcher and Geolocator when using in WP8.,1
995_12,Please fix the Problem in the WP8-SDK Fix Altitude Bug in GeoCoordinateWatcher and Geolocator when using in WP8.,1
995_15,Include support for pen input like on the surface pro and surface pro 2 for both WP8 and RT,1
995_16,We want candy crush to Windows 7.8 and Windows 8 plz Make this app,1
996_2,Please bring it back.,1
997_1,Give Some API to find out these thing.Android and IPhone provide API's to find out these thing.And don't give accuses because of security reasons.Android and IPhone is also secure.So work on it and Provide Some API because in Mobile technology it is very difficult to create application without this.,1
998_4,Please provide access for fm radio api's in wp8 and also the ability to change the audio route as currently the built in fm radio is capable of.,1
1002_3,"Just like the user can select apps that are allowed to run in the background, it would be great if they could select apps that are allowed to change phone settings.",1
1002_4,For example I would love it if my GPS app could turn location on when the app starts and turn it back off when the app exits.,1
1008_4,"Please implement file upload API for Internet Explorer, so we can upload PDFs, Docs (from office hub), Images and Videos.",1
1009_1,Allow the phone to be used as a mini presentation device.,1
1010_6,Allow us developers to renew our expired subscriptions.,1
1013_1,I wish you add the capability to Add or Remove MediaLibrary.Songs or modify current MediaPlayer.Queue via code.,1
1013_3,Please add option to choose bank country under _??Payment Account_?ù from list of supported one.,1
1013_5,And please expand the list of supported countries for payouts to PayPal.,1
1014_2,"Allow reviews to be updated, or some form of dup check and allow one review per person per app.",1
1015_1,Developers need to be able to use their MS account to sign into the VS2012 phone emulator.,1
1017_1,We need to be able to test our applications with other windows apps installed.,1
1027_1,Please allow to change country !,1
1028_1,Allow background images under the tiles,1
1029_2,An API so the Facebook integration features can be expanded upon as well as other social networks added,1
1030_3,"It would be great if as we have the apps menu to the right of ""home"" we have another menu to the left with notifications and shortcuts or simply the possibility of turn on/off WiFi and other things like the bright, the sound, etc.",1
1032_7,"You should be able to select, from a drop-down menu or text box, how much memory is required for your app to run, or select what devices to test for.",1
1032_10,"develop application to lock perticuler apps like msg, email, any apps.",1
1032_14,It would be great if there were specific classes that could be instantiated on non-ui threads (and then loaded by ui-thread image objects),1
1032_15,"Extend push/notification/background task api's to allow storage of incoming push notification messages, repeating of a notification as frequently as every 1-2 minutes, repeating the notification indefinitely until cleared by user, ability to specify sounds and volume.",1
1033_3,"Bring back ""Local"" in Bing search!!",1
1034_2,Bring back ability to copy/paste addresses from Bing search so people can text each other addresses to meet up at!,1
1035_2,Add the ability to connect to WindowsShare/Samba servers.,1
1035_3,"Please, add SAP (Sim Access Protocol) Bluetooth protocol.",1
1038_2,"hey plz give some file manager apps,mx player,swype keyboard...................",1
1040_1,Please unify the Windows Phone (8 / Blue / 9) and Windows (8 / 8.1 / 9) development compleatly!,1
